index,timestamp,mode,target_id,success,latency_ms,decision_reason,circuit_state,error_message
0,2026-09-21T14:00:00.1Z,STATIC,RAIL-A,true,1.532,STATIC_CANDIDATE,,
1,2026-09-21T14:00:00.2Z,STATIC,RAIL-A,true,1.659,STATIC_CANDIDATE,,
2,2026-09-21T14:00:00.3Z,STATIC,RAIL-A,true,1.574,STATIC_CANDIDATE,,
3,2026-09-21T14:00:00.4Z,STATIC,RAIL-A,true,1.651,STATIC_CANDIDATE,,
4,2026-09-21T14:00:00.5Z,STATIC,RAIL-A,true,2.387,STATIC_CANDIDATE,,
5,2026-09-21T14:00:00.6Z,STATIC,RAIL-A,true,1.615,STATIC_CANDIDATE,,
6,2026-09-21T14:00:00.7Z,STATIC,RAIL-A,true,1.527,STATIC_CANDIDATE,,
7,2026-09-21T14:00:00.8Z,STATIC,RAIL-A,true,1.530,STATIC_CANDIDATE,,
8,2026-09-21T14:00:00.9Z,STATIC,RAIL-A,true,1.695,STATIC_CANDIDATE,,
9,2026-09-21T14:00:01Z,STATIC,RAIL-A,true,1.517,STATIC_CANDIDATE,,
10,2026-09-21T14:00:01.1Z,STATIC,RAIL-A,true,1.552,STATIC_CANDIDATE,,
11,2026-09-21T14:00:01.2Z,STATIC,RAIL-A,true,1.095,STATIC_CANDIDATE,,
12,2026-09-21T14:00:01.3Z,STATIC,RAIL-A,true,1.683,STATIC_CANDIDATE,,
13,2026-09-21T14:00:01.4Z,STATIC,RAIL-A,true,1.566,STATIC_CANDIDATE,,
14,2026-09-21T14:00:01.5Z,STATIC,RAIL-A,true,1.644,STATIC_CANDIDATE,,
15,2026-09-21T14:00:01.6Z,STATIC,RAIL-A,true,1.543,STATIC_CANDIDATE,,
16,2026-09-21T14:00:01.7Z,STATIC,RAIL-A,true,1.520,STATIC_CANDIDATE,,
17,2026-09-21T14:00:01.8Z,STATIC,RAIL-A,true,1.614,STATIC_CANDIDATE,,
18,2026-09-21T14:00:01.9Z,STATIC,RAIL-A,true,1.526,STATIC_CANDIDATE,,
19,2026-09-21T14:00:02Z,STATIC,RAIL-A,true,1.453,STATIC_CANDIDATE,,
20,2026-09-21T14:00:02.1Z,STATIC,RAIL-A,true,1.709,STATIC_CANDIDATE,,
21,2026-09-21T14:00:02.2Z,STATIC,RAIL-A,true,1.619,STATIC_CANDIDATE,,
22,2026-09-21T14:00:02.3Z,STATIC,RAIL-A,true,1.510,STATIC_CANDIDATE,,
23,2026-09-21T14:00:02.4Z,STATIC,RAIL-A,true,1.639,STATIC_CANDIDATE,,
24,2026-09-21T14:00:02.5Z,STATIC,RAIL-A,true,1.327,STATIC_CANDIDATE,,
25,2026-09-21T14:00:02.6Z,STATIC,RAIL-A,true,1.531,STATIC_CANDIDATE,,
26,2026-09-21T14:00:02.7Z,STATIC,RAIL-A,true,1.571,STATIC_CANDIDATE,,
27,2026-09-21T14:00:02.8Z,STATIC,RAIL-A,true,1.560,STATIC_CANDIDATE,,
28,2026-09-21T14:00:02.9Z,STATIC,RAIL-A,true,1.638,STATIC_CANDIDATE,,
29,2026-09-21T14:00:03Z,STATIC,RAIL-A,true,1.522,STATIC_CANDIDATE,,
30,2026-09-21T14:00:03.1Z,STATIC,RAIL-A,true,1.559,STATIC_CANDIDATE,,
31,2026-09-21T14:00:03.2Z,STATIC,RAIL-A,true,1.380,STATIC_CANDIDATE,,
32,2026-09-21T14:00:03.3Z,STATIC,RAIL-A,true,1.571,STATIC_CANDIDATE,,
33,2026-09-21T14:00:03.4Z,STATIC,RAIL-A,true,1.541,STATIC_CANDIDATE,,
34,2026-09-21T14:00:03.5Z,STATIC,RAIL-A,true,1.611,STATIC_CANDIDATE,,
35,2026-09-21T14:00:03.6Z,STATIC,RAIL-A,true,1.563,STATIC_CANDIDATE,,
36,2026-09-21T14:00:03.7Z,STATIC,RAIL-A,true,1.566,STATIC_CANDIDATE,,
37,2026-09-21T14:00:03.8Z,STATIC,RAIL-A,true,1.606,STATIC_CANDIDATE,,
38,2026-09-21T14:00:03.9Z,STATIC,RAIL-A,true,1.526,STATIC_CANDIDATE,,
39,2026-09-21T14:00:04Z,STATIC,RAIL-A,true,1.133,STATIC_CANDIDATE,,
40,2026-09-21T14:00:04.1Z,STATIC,RAIL-A,true,1.271,STATIC_CANDIDATE,,
41,2026-09-21T14:00:04.2Z,STATIC,RAIL-A,true,1.603,STATIC_CANDIDATE,,
42,2026-09-21T14:00:04.3Z,STATIC,RAIL-A,true,1.532,STATIC_CANDIDATE,,
43,2026-09-21T14:00:04.4Z,STATIC,RAIL-A,true,1.591,STATIC_CANDIDATE,,
44,2026-09-21T14:00:04.5Z,STATIC,RAIL-A,true,1.443,STATIC_CANDIDATE,,
