index,timestamp,mode,target_id,success,latency_ms,decision_reason,circuit_state,error_message
61,2026-09-21T14:00:06.2Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
62,2026-09-21T14:00:06.3Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
63,2026-09-21T14:00:06.4Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
64,2026-09-21T14:00:06.5Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
65,2026-09-21T14:00:06.6Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
66,2026-09-21T14:00:06.7Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
67,2026-09-21T14:00:06.8Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
68,2026-09-21T14:00:06.9Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
69,2026-09-21T14:00:07Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
70,2026-09-21T14:00:07.1Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
71,2026-09-21T14:00:07.2Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
72,2026-09-21T14:00:07.3Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
73,2026-09-21T14:00:07.4Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
74,2026-09-21T14:00:07.5Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
75,2026-09-21T14:00:07.6Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
76,2026-09-21T14:00:07.7Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
77,2026-09-21T14:00:07.8Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
78,2026-09-21T14:00:07.9Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
79,2026-09-21T14:00:08Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
80,2026-09-21T14:00:08.1Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
81,2026-09-21T14:00:08.2Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
82,2026-09-21T14:00:08.3Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
83,2026-09-21T14:00:08.4Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
