index,timestamp,mode,target_id,success,latency_ms,decision_reason,circuit_state,error_message
80,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
78,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
82,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
83,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
76,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
81,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
87,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
86,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
73,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
84,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
88,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
74,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
89,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
93,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
79,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
96,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
97,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
68,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
98,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
72,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
100,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
99,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
52,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
103,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
104,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
106,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
85,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
107,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
101,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
